fielddate	poiskInd_ind_corr	poiskInd_ind_pca	poiskInd_corr	poiskInd_pca
2009-01	36.98856196524445	49.1140806123407	19.717463494888385	20.93367003252761
2009-02	34.5163903785781	51.51937827084696	17.006868878087268	18.87343239055845
2009-03	23.33352962241448	37.56145102366066	13.068157876677896	19.33640405898455
2009-04	26.55424083063562	33.97003057561939	12.622652299869433	19.869404126877964
2009-05	20.4651375057145	29.902108915565886	10.636515975841569	18.585638759373747
2009-06	24.54287622018145	33.18500930791501	11.702043482482948	18.441503374240323
2009-07	21.82910981759323	29.720150738944657	14.170969831145872	17.46819113000321
2009-08	24.296762632801123	31.861189488487064	13.386440038319202	19.415815771339197
2009-09	23.043447757364277	30.778041061881886	10.707621497197607	19.509939179419106
2009-10	21.69278316357349	27.62834818472275	10.651210727502223	19.21782019026953
2009-11	18.656822703855614	23.06026632386392	10.158160326469288	19.285359838495374
2009-12	19.871803589844305	24.650876872705833	12.14140082186799	21.33894264853209
2010-01	13.707730233679047	17.556271156497253	6.351020082032497	16.547335485144107
2010-02	17.16621496716806	19.85530156746507	9.233336709490079	18.774772442449088
2010-03	18.737642942491448	21.97085233997214	9.768912854076536	21.15854833700421
2010-04	22.34692293720997	24.250313122437763	11.86153763392348	22.014801835863786
2010-05	23.61354941819692	28.125068323277066	12.85812326005238	22.772467654203457
2010-06	22.85507521879853	26.621688318166882	14.27842029415652	23.147860558515603
2010-07	25.087446089975458	22.6312775825441	14.754699490060316	24.298819918286696
2010-08	17.093477598116547	17.47771504127308	12.087015638127179	21.595829135121924
2010-09	22.125305395663467	22.604032179848257	13.15540575682961	23.63716378460472
2010-10	20.084279493658627	19.261472292962942	12.528571840792253	21.316434588915982
2010-11	22.085821135367937	23.275218176158916	12.528571840792253	21.316434588915982
2010-12	22.010683832540135	26.606579048287745	11.20525182148129	20.416555759434225
2011-01	11.654337915681412	14.601781363149431	7.137621790287298	19.402685730326848
2011-02	16.357911060731524	16.57716352243976	8.716505378150343	19.821733758311122
2011-03	19.024922588563808	19.04373861712485	10.928195914849562	20.663181454062492
2011-04	22.990719718738855	21.72319993769727	11.493929233168208	22.44524216849921
2011-05	26.39665886945703	25.5246617659373	12.125913646829082	21.514430888659337
2011-06	22.452922221692944	22.26629866467304	12.21245763840484	21.958729819531502
2011-07	41.01913120871827	42.900963830511266	16.391867969748375	21.856349864198343
2011-08	32.154052101316424	35.935580015359484	17.893420860718408	21.07918578568104
2011-09	28.736360654976053	31.365160882257378	16.636645814878577	20.951113383982577
2011-10	29.77774925411515	30.07572447275991	16.52748758923761	22.864311484481153
2011-11	27.31696382914588	27.124084625996186	13.464152938640915	21.222486752777794
2011-12	24.35241767872052	23.41648476688853	13.132650136025513	21.241751207607372
2012-01	18.074258941548813	18.643210003588933	9.710399048314402	18.890196603729734
2012-02	20.97418362898711	20.49466195533649	11.875373955246156	19.551092033186443
2012-03	21.25495215181625	19.41379655877026	12.06702734759249	19.784419862730914
2012-04	19.76539870009986	17.729089827036955	11.13151908949532	22.453443612619974
2012-05	24.20145882424294	21.697452349984818	14.648769973440253	25.5005784023843
2012-06	39.180688476855046	34.690533167180774	40.559445746857904	100.0
2012-07	27.693650354236247	23.015578463698468	18.76642598951377	35.244932521910776
2012-08	24.915261925179298	21.165881209377083	16.577528450845474	25.457853250515555
2012-09	22.42987142846521	20.063663824925364	15.057380776606966	24.525004014748404
2012-10	21.037753236043024	17.8321561157929	12.471610313935432	22.134823434104792
2012-11	20.123287130460042	16.14553808131266	12.555557383568184	20.921323779964066
2012-12	19.406925790389813	17.386070079911732	11.867134772260345	21.689439151872506
2013-01	15.558892901090795	13.221725182196163	9.49361919853292	21.06371606325511
2013-02	16.844096715181667	14.443961011623633	10.542359308296732	20.056014192422758
2013-03	18.804679402005053	15.352298684494327	11.264156178742295	21.716091920783857
2013-04	20.89993311464294	16.96469426310577	13.84942550647431	22.543685728705004
2013-05	19.674456970994875	16.229315378304605	11.738622354089806	21.454007333194138
2013-06	24.78367617424094	21.344128152925297	16.338641277532382	24.95336147097735
2013-07	25.252301784390063	21.599504733607212	17.604530442259396	24.85677540449867
2013-08	22.46623164958673	18.804749048584107	15.558798853218818	25.14569141427877
2013-09	21.159853703568793	17.457334856815624	13.835136607961523	21.872624340521803
2013-10	27.4080299694066	24.7589295843809	15.16849181943582	22.114847110262254
2013-11	25.278387848288833	20.43774557945816	15.752555781910633	21.339284570667363
2013-12	25.49455128410463	21.165429525808793	16.92086339306047	23.885300191965552
2014-01	23.230545504264565	21.043298629852167	14.336531559453483	20.949029521569226
2014-02	31.81839997217109	28.336893695081496	19.295692161360005	22.293592137902866
2014-03	31.560982233485362	30.534094467601754	22.571050497748352	24.315393994243113
2014-04	25.46861280042728	20.89302992339063	16.646685487025916	22.010705435469163
2014-05	25.68657634455003	19.743357018645476	17.349898131786052	23.47623822446639
2014-06	23.37702142568724	18.706297611880707	16.967321383736113	25.574608660983763
2014-07	25.56673067563779	19.70659064071203	18.24245175355817	24.894786679162248
2014-08	24.078852510084726	19.29136535214293	16.650905439894	22.639388654964556
2014-09	25.146268817838127	20.279814171797035	19.023245193629403	21.349906721056296
2014-10	26.429472072073185	22.175191489465625	20.234588802847313	21.331001742845316
2014-11	40.33958708714241	35.88404087339332	37.229711438823	16.304381976026587
2014-12	100.0	99.99999999999999	100.0	18.950522993613284
2015-01	38.32629039676938	35.891288989819216	42.201854269650866	7.361279996326142
2015-02	33.831017943887076	30.456441223183823	33.354113046427706	8.311427085941821
2015-03	31.80591267364041	26.338609862190676	31.33591320463319	13.263611498984684
2015-04	36.83106815356802	31.07619190115521	40.115579691005564	7.993263099089086
2015-05	27.979997020221784	23.058225903658474	27.14265965900515	13.154304600969029
2015-06	35.91817932971491	28.98981130893754	30.136741991629737	16.641810417708903
2015-07	31.034408837703758	25.449333283508476	29.222664498159048	19.382172650238118
2015-08	41.55226790133654	35.43507546358791	43.550712995905876	13.200830684101488
2015-09	30.438724580281864	24.19277391482387	30.39278677236606	15.486755798699093
2015-10	28.864212684324816	22.783722421517567	26.24417163822278	14.742541984149694
2015-11	27.25831375845414	21.709954278657285	22.347794736224092	15.536811173822718
2015-12	35.475155977359485	28.93615805644253	28.96454490645513	14.53343128794263
2016-01	35.56132666894193	30.406609017798193	33.46181570878761	5.891293853119315
2016-02	32.46541653102239	25.057843920545807	26.24779362189868	11.45544398242733
2016-03	30.870490633337038	23.11169587755253	26.58861856502608	11.955569031804337
2016-04	31.356718246548557	22.697231491213856	24.177763178279864	14.60552799976277
2016-05	27.141072880764558	19.21841941333894	20.34268723267353	19.191163334785944
2016-06	36.90389392905741	26.759727736341166	39.80115672742851	80.49977783867008
2016-07	29.04483314164547	21.080745182370407	29.64827289942722	49.74493415667861
2016-08	23.940559194946456	18.34411837693069	19.974805236284244	21.92171520219911
2016-09	22.884945657054747	16.911309289122933	16.934509887807224	20.056016730664805
2016-10	25.648988610398806	17.92098610752185	17.721669602200105	20.308049865521305
2016-11	28.15869715220866	21.118495442141764	19.07035293050949	17.94379309560638
2016-12	30.347663096142615	21.100652026988662	20.32275582534814	20.74618530819999
2017-01	26.148446022549276	19.18660673478364	17.399996961309565	17.549833671221197
2017-02	30.46954009762208	21.81261230640881	19.60144995985565	17.261212515526008
2017-03	30.65902218822611	20.70602872651845	19.60794623804007	20.29879410394062
2017-04	29.487893832978102	20.101890112794067	19.60794623804007	20.29879410394062
2017-05	31.86089778608167	21.8423659352921	19.573320079054024	21.221634646458877
2017-06	33.11509031082744	22.84056706349465	22.613615427531037	23.087333117993182
2017-07	34.332883218855414	23.643875826373307	24.622293137745242	25.157086270993485
2017-08	35.95436381455373	24.261118926101208	23.92217830209783	25.341876497629908
2017-09	32.79190418850478	22.31897107417923	20.916509112606853	22.553337483577348
2017-10	30.201588659645765	20.502876299448587	18.315422889458823	22.115202040898666
2017-11	33.8888263635751	23.115565200665184	20.416639773175042	20.9258189483585
2017-12	33.80059479686992	23.176889718633	19.85201835014582	21.891785837496272
2018-01	28.777799285772222	20.09640072418758	18.25775376799942	19.394955606740158
2018-02	29.074916211656337	20.412831396465695	19.939449040655475	20.279529649111044
2018-03	30.032527004354556	20.970442747865185	19.465613756340435	19.77480716277368
2018-04	40.43224450117483	30.073163323542325	36.548996061613835	21.169384749693634
2018-05	34.92237062423908	24.736496048771798	22.717493904489178	20.31881149043841
2018-06	31.625753087140673	22.412910985388674	21.971886003950516	25.009609939937278
2018-07	32.93353096197103	23.70090760271427	23.422781360216927	27.78814026074094
2018-08	38.43060345340117	28.586253491666803	35.40967210063743	19.926611947474438
2018-09	33.05517991862696	24.253973984217538	27.465762473795593	19.135337916044367
2018-10	31.617992253827214	21.90473060105873	21.651250107240312	21.44570671442267
2018-11	33.26781724234632	23.54205569110204	21.520609849880262	21.505044918527748
2018-12	33.37060600916937	24.14758145411748	22.010892920643787	20.853501965695568
2019-01	30.67058062741161	21.140930733537115	20.95185156220039	20.647737102208254
2019-02	33.08544797470947	22.410050821409353	20.687227033953402	23.193993910927365
2019-03	34.326239164661445	22.434236875629814	21.72267251797167	27.205288340701337
2019-04	34.26211078985163	22.79321789639859	20.84425426731369	24.350162282990095
2019-05	33.31273375536435	22.544505443150864	19.76331571840417	24.844876076078567
2019-06	34.94174104562398	23.55802106632478	24.28913258213365	28.566264325898274
2019-07	33.32153244554422	22.24869852860775	24.181426259420068	27.119436842213076
2019-08	39.421647751376966	26.887224886530987	27.814130120830914	27.353517603425757
2019-09	39.21199254208366	26.19320360840017	25.528657684802074	28.115205656481937
2019-10	35.47327291148814	24.530487296875148	22.252667782014846	27.162161994081817
2019-11	35.62962428894502	24.7705284642971	21.744206338713763	27.58028005026271
2019-12	35.52553728401014	24.558874463221034	21.87922735378104	24.287674414434186
2020-01	36.7061635342889	25.132708057158624	23.09665986475509	23.398801524061575
2020-02	41.63185005090532	28.88906453025788	24.785194206492573	24.02618584509805
2020-03	76.28041988911392	62.38710858494841	87.1505238822099	0.0
2020-04	46.51104047044868	37.63221245218128	38.34511158185115	2.082156323175484
2020-05	40.19253062054826	29.57665393243157	25.901932835155765	12.575788397667182
2020-06	44.19391948328144	31.566107654315868	30.33925849288955	14.278087029238486
2020-07	47.3182595361992	36.149771021389995	30.771830503093177	18.02826383378143
2020-08	47.754780287413595	35.99290796388005	32.13567089493256	20.68914557514272
2020-09	44.897496514468784	32.8759719302342	33.87714837876244	19.30883512493608
2020-10	44.78752388591549	32.432032933110705	32.04131454955474	16.435729636654333
2020-11	47.166021503482774	35.09442184156513	37.16906205779838	11.503562610109258
2020-12	44.89609441246376	31.70017741190396	32.693090114915385	15.093565986724464
