fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2010-08	17.250973995027355	3444.0	25.541459587389564	18.832657139635746	21.82762624197502	18.42461252184093	21.066369695699155
2010-09	21.493736893274342	4029.0	34.668229865876086	8.387035734617479	0.0	8.248068713281839	0.0
2010-10	21.809985208644004	3880.0	35.91193703441873	31.75387966042403	27.51262790353941	31.904417720492074	29.16372619301137
2010-11	31.37957855394325	2737.0	31.49828589331985	37.87276589340009	48.597626469311855	37.69478555082742	51.217057457599964
2010-12	36.974580258576395	3296.0	36.62569875886699	17.62074828433117	36.128710368047	17.241375639320033	37.80384134946038
2011-01	27.42374418851058	2706.0	19.49715797209555	52.06232656760348	54.51087929193294	51.860910573829116	54.81164858427208
2011-02	28.674260899412143	2649.0	22.64728874233831	45.90795469087973	49.24911287302029	45.756732878413146	50.63910017697108
2011-03	19.999802175960536	2990.0	21.89279332608919	38.77280112377751	45.012870234233645	38.485159733463504	45.25130201270228
2011-04	12.186958174257144	2813.0	13.120975305310878	45.874346882517024	43.08455644064179	45.72536741735396	43.24195266110695
2011-05	24.47326574553679	2865.0	14.874684748113733	54.70280722358205	51.62245211900241	54.70818315347368	52.35243895652177
2011-06	10.122177006494088	3224.0	15.082250240131923	42.536963414061965	36.2428451834119	42.41775889377098	35.5695014768268
2011-07	10.910958144891127	2955.0	12.254365596366007	40.25860276226622	34.573071193113456	39.91066364447018	32.60929010779856
2011-08	10.946433116080764	2990.0	17.78449459516792	34.21691858335746	29.495799782029735	33.79080269811802	27.36072874961616
2011-09	18.04440707260379	2902.0	24.44074294854522	47.510375146434626	47.44552741961501	47.260323801911646	46.75382435701587
2011-10	21.786651332515756	2990.0	23.84931865781706	43.05660280589698	36.7753447270546	42.87527667914473	36.6045434195461
2011-11	21.004711801976626	2932.0	19.128674061052553	52.40037269052337	54.74109341202802	52.39695151818631	55.929035322926524
2011-12	28.724117583564563	3862.0	21.36554919717414	37.833401262851204	35.19625374648592	37.91701986998026	35.15949155546875
