fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2004-02	24.73184865354568	2896.0	20.87151234920531	28.751433113471794	31.08928662228884	28.758502889924678	34.7702755925563
2004-03	5.241917537436067	1131.0	0.6121289737388332	3.2897254232997235	12.094990146026996	3.0839247861121915	15.2478984616778
2004-04	8.277492261865394	5965.0	34.1249445914572	0.0	7.667662326373747	0.0	10.593709422693589
2004-05	9.878103943508783	5134.0	29.539186677077996	26.968298117837488	30.088417190145698	27.119429189847768	33.798114263437256
2004-06	11.42679885718796	5909.0	35.72344301337113	11.754379688968125	19.78631733187198	12.209573960097565	25.754343243738514
2004-07	17.978919472268473	5433.0	42.325920471626056	8.943820883555773	17.422777834610272	8.789750551876347	21.245810908064744
2004-08	14.721606726004804	4245.0	29.162011723583596	30.214781495765433	39.624106331761055	29.793145483787146	40.92337374234412
2004-09	7.433933071538279	5501.0	31.082456814310365	1.3240667628999583	0.0	1.071517390924877	0.0
2004-10	3.7940792637837095	6245.0	32.993997020121824	9.276370042741352	17.298861375988942	9.598299864230475	22.59279138895435
2004-11	6.687703847122741	6334.0	36.84816132338897	5.08476108753085	9.634916594534143	5.702613113401859	17.982787183629014
2004-12	11.650892353336745	6026.0	39.849311034496445	15.56383857588251	20.35585472270322	16.278434174718388	28.901933274657022
2005-01	2.015046353010129	1746.0	3.4059782427675396	82.22335004019557	80.5138809038803	81.9780798634484	82.96544774448179
2005-02	1.632927083698669	2803.0	9.984900553927833	63.46398154513876	60.34128358283263	63.38822275427662	66.09393203593567
2005-03	6.555101108303996	3440.0	14.10042451301119	53.59663099633366	51.8313253353956	53.41546045981696	56.334685953525785
2005-04	6.345334485178211	3544.0	14.11869970720211	55.062088489377494	55.698922485429776	55.196959840915355	62.390561184147884
2005-05	8.847835007399805	3160.0	11.977642296312663	51.93227597387261	53.32046754198173	51.725572906314746	56.88720605561315
2005-06	13.695301307455203	2988.0	15.01171494913725	62.30737319641083	61.14306448222594	62.203586824898295	64.94360581771738
2005-07	5.28592227149053	2444.0	8.885531729036606	69.86951650529909	72.45166562973556	69.54786582818846	75.09592695808448
2005-08	6.4852418808708405	2285.0	9.28843015962847	77.0476427118486	79.69937680042139	76.80189715929535	82.49779166190136
2005-09	12.173582507073533	2843.0	13.029213326591577	62.605293514338896	63.655932711086564	62.36876921922888	66.68491823281363
2005-10	13.567538520008872	2211.0	9.944416718904053	80.5049789500639	84.56582559897736	80.2722196631195	87.45513347369209
2005-11	7.588276282768438	2577.0	9.438011803039908	71.75616213697522	78.11296192154362	71.6354209574323	82.54700611807823
2005-12	8.548612681275019	2486.0	10.561876919016356	72.65505512832904	80.39374703070409	72.36967682042348	83.32313636810903
2006-01	5.959321182947918	1219.0	0.5541126812053254	92.45055619044827	98.42020091380351	91.87769762360065	98.30094745561844
2006-02	1.0807534527727507	1208.0	0.0	86.98349427319904	96.25743969166322	86.35636213992997	96.2544264911379
2006-03	11.133938787238442	1752.0	4.857018396308326	76.58735597907203	86.99624987377526	75.96205148555724	87.6738187909469
2006-04	11.573180170518592	1606.0	4.757685084264713	81.70365587877639	90.62870274807602	81.22315365901538	92.04635172876799
2006-05	15.246687178502514	1509.0	5.438767936750399	85.65485007535013	94.41120103323378	85.13416637591831	95.1192124085656
2006-06	15.219345839737063	1528.0	5.160563242080617	84.18853786109912	95.0130638051398	83.7462652757441	97.28205635295156
2006-07	9.084153548406123	1618.0	4.358151583419236	76.75830506104192	89.37263239046966	76.16287002970758	90.93955021957599
2006-08	10.655535093907977	1137.0	1.3229817112791784	89.99939348040972	100.0	89.35834990148982	100.0
2006-09	10.85145971078131	1516.0	3.5302234432165984	80.29474652542584	87.76142484407623	79.6412980468901	87.69928853512957
2006-10	0.0	1701.0	2.400344981015215	74.40810941264841	85.77808931267083	73.66473522231735	85.66745688111317
2006-11	10.71785876374426	1575.0	3.712889405699472	80.07189583200234	91.24867375910478	79.49598385473645	92.35219601974468
2006-12	13.506647664561045	1610.0	4.319946794804661	81.60884341620589	90.72103892073574	81.10594389609454	92.16439445469342
2007-01	12.868100947239617	1174.0	1.7053988113060288	90.67510637432136	96.96025894194835	90.04853852780678	96.45948334642793
2007-02	14.0606382354455	1285.0	3.0926371087292464	87.33262430293976	95.84714568450764	86.83228015034658	96.70634753154398
2007-03	13.874227338981697	1660.0	4.988184022170244	79.84931253954491	87.12636773907278	79.30285859273789	88.07235348456436
2007-04	37.7110209738446	2105.0	12.781863946051093	61.727327766354826	72.83515254038107	61.070716048307695	74.42244378774576
2007-05	25.465648346274154	1894.0	9.235830109273715	73.03677526233892	78.8914024786993	72.47849233699796	79.66066793995972
2007-06	32.84718682332938	1693.0	9.935632101227911	82.32605249029095	91.26235678114163	81.95351575816161	93.74976978035922
2007-07	22.031666616006742	1262.0	4.139393267364274	88.26788285782851	96.62303915435977	87.67002287263949	97.17900825131692
2007-08	31.877490982735317	1231.0	6.456862380171794	85.51284536379951	91.80805027405498	84.83309954869979	91.61356924299973
2007-09	31.93392647754097	1552.0	8.889465453191875	84.38023842926852	91.22891990998605	83.93984058204073	93.06539512212271
2007-10	22.022368749006887	1974.0	10.419272074546589	75.52185818905139	84.32506979038143	75.04001527722609	86.21321868403614
2007-11	45.492933300708415	2226.0	17.7190201132398	62.41711523693967	71.005954058159	61.6985422199566	71.4860164153624
2007-12	18.64186061786627	2404.0	14.285682788637507	73.52013847300705	84.9984277174248	73.22956680273303	89.33780977999785
