fielddate	newsInd_krizis_share	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2008-05	46.075862469444715	24.986501937822656	72.1693077865854	66.84464765736608	72.30333346309797	68.5603380201405
2008-06	60.544101080793126	29.805028160498747	71.08246040084721	66.00297268786483	71.15036920990369	67.37324922681067
2008-07	50.05945002662729	29.264552165647196	71.38581731379207	65.69754286567026	71.42641854246952	66.95417666432778
2008-08	30.3287561085654	22.044056362851506	70.43811548096984	62.96657037721293	70.45039856294004	63.83291251778853
2008-09	66.79009838623256	54.57335689965003	63.306706210036744	55.63230950947171	63.44248734645784	57.87472214106529
2008-10	99.11032075159109	94.23709429024798	59.25934786973747	50.72970743054755	59.406279357387874	53.15679449107187
2008-11	86.82907792201445	72.63322442901061	62.70660498199055	55.35970182548811	62.93926647649848	58.12077140775128
2008-12	88.05979753965303	83.45275464591269	55.50833683410763	47.33266452446271	55.7842055329412	50.06642856802651
2009-01	73.31224514769015	59.85972926522347	66.44749098840539	59.463493957223335	66.55007372542764	60.78618934494057
2009-02	90.42952994992675	70.6565177319631	55.389256744668	47.94088532683221	55.51464329430815	49.73415174511418
2009-03	88.66186574366046	81.21301207036606	56.16432554270703	50.12776287216198	56.25666353535182	51.67786326608955
2009-04	88.59760520830562	73.26251675745812	45.5648481946423	41.79853745005804	45.592849009579325	43.43191302053657
2009-05	66.1957985034573	52.70744453059311	57.246505416015566	54.8810219058137	57.24010193873373	56.059442153345024
2009-06	80.68128864895738	64.15897086837735	57.31532505285925	53.8426213109099	57.284736151000374	55.23991837308814
2009-07	68.51990881633425	55.31020295655332	56.78022384659434	52.371392397126726	56.70067932574402	53.337914234283105
2009-08	59.48749663850666	40.81747350524198	62.19386667906061	58.110241208934724	62.03149375466235	57.85505352327358
2009-09	69.571507790115	55.06540667684957	56.629296623501645	55.76160728616798	56.596494551444145	57.18992815923955
2009-10	65.13540616697472	56.92019338557961	54.027931727446244	53.97014117573634	54.025760539770424	56.0196167860177
2009-11	61.34986042377472	49.51209546053488	56.36898849175155	57.33668050683458	56.285751622583625	58.58117202357014
2009-12	56.77136197768625	51.7133089070234	46.95107780154409	49.81154822914394	46.82265226985834	51.276364391352516
2010-01	49.59434130600336	35.71505626321931	63.552362119888265	66.90712837839268	63.445944405104605	68.10243346023672
2010-02	48.39732560170768	39.042805431708985	53.80353343375098	58.41881473774353	53.75473769814566	60.87801106339524
2010-03	53.394206950038544	50.65225283274502	43.95860874317331	44.52349365063824	43.89267152725176	46.23853502877209
2010-04	47.16237146393718	54.691670658859934	41.01333177895951	40.152008472044855	40.87247707249149	41.129380837933255
2010-05	51.81441430440029	47.37257594671187	55.37783055568939	61.311870529376776	55.292412311542414	63.033139913361005
2010-06	59.70824456635781	49.35941233110049	50.979342358287255	55.11265900888078	50.91013253776348	57.2996062274047
2010-07	55.81143624969292	46.196456181029134	55.93892983595964	58.581224539496255	55.87008616172391	60.781605031758886
2010-08	43.29615103394413	37.858366286824456	47.59588186344114	46.73964174079917	47.38625226187159	46.831665565718076
2010-09	49.03820899279225	47.14735908245707	51.05087646652739	50.59756685281376	51.095172182471856	52.86530080324252
2010-10	52.92765912873777	52.88558073122299	54.96052563385456	57.140856256410345	55.090163036427796	60.35462510962631
2010-11	46.011090849602034	46.576341909333955	51.45997066415161	57.61502819010426	51.512350842334286	60.84309431254728
2010-12	53.04342755385907	51.78904500714801	42.113530794493045	49.94952557983572	42.107350168520355	52.96407424411556
2011-01	54.52131669073677	38.135850199441705	55.78875104109531	58.628008532905035	55.676652376288814	59.632556882646426
2011-02	63.133206302936244	48.53013233509084	49.557997749941094	54.00129014745253	49.539704284096295	56.614172053935505
2011-03	48.53777528828489	51.35700846429734	37.492786070143936	46.309061844062896	37.28746204049295	48.1110376767989
2011-04	45.15393105187543	46.260504922030954	42.198333162966286	49.377693778959824	42.11819501114364	52.21565072207275
2011-05	51.80343373678821	48.437939090621796	43.41490031294751	52.54854367175544	43.28465641195818	54.85072186459668
2011-06	47.459187159929456	49.32890102497539	44.24192919789396	49.64078549207825	44.125981879363536	51.49205382730996
2011-07	38.69727236839804	47.873388495003056	38.75846286647071	41.6180242041932	38.521977641092526	42.4152038784954
2011-08	44.556711420037416	56.4436320583296	28.622290892093126	36.048186519719025	28.33095141438949	36.60537477861744
2011-09	54.28185561426563	68.75366905239092	39.30903272993439	46.33480990435753	39.28925185376386	48.53292642577599
2011-10	62.354379819289605	76.23403039996275	35.364054459259485	39.37815090451974	35.37315447772697	41.71449421204769
2011-11	63.63881517988176	72.22170988953816	39.61145424719109	47.96411398503384	39.68540414506737	51.366537702605385
2011-12	65.76014827573555	65.16022837006643	44.13383849974111	53.32200453969535	44.24698082023937	56.6812802364658
2012-01	55.35603003987348	53.484804803167954	49.71324483632514	54.735172884453064	49.6836594570201	56.51677487914465
2012-02	64.21620003587657	61.253702879441036	36.96852428706371	45.17806993104384	37.02073129401112	48.25152820244924
2012-03	58.68598561949735	57.122339279377734	26.74621168786726	36.256434546024295	26.60916104805503	37.94187239512716
2012-04	51.118536452852936	53.6787218867214	21.84638516489072	27.99679449240206	21.859552090957912	30.561799907542547
2012-05	65.41219286449473	61.25329268672523	28.81916181178486	37.455930216601836	28.839269544305793	40.186429750341205
2012-06	76.71525024609096	68.67429383405944	30.181389127976203	41.47764163940676	30.101222124766707	44.17219284454288
2012-07	47.040334352234254	51.86714660231114	24.597257325028604	32.6665253323253	24.43331295560298	34.42089521993163
2012-08	38.70409527340509	41.28972815878003	24.742645759228125	29.90553202660577	24.563420874485395	30.893119217226477
2012-09	51.69859948202992	41.16279933318917	39.24545230851556	43.23176209134662	39.162520009044556	44.75308061877973
2012-10	42.161767988247014	43.57093805565864	29.26182691331916	36.096729285355345	29.16480259542258	37.4709890924709
2012-11	41.83867295976343	42.541244594325754	30.526354317889684	35.565918830596765	30.490471145742745	36.85316314855349
2012-12	37.00333457850723	38.91369043837144	37.88370150562908	42.351999529030905	37.952602614643055	44.16860819082447
2013-01	36.33051618095265	32.94249076635989	43.795807203798915	43.33630297638563	43.77360030514515	43.66943972084406
2013-02	32.981038558434115	36.05914826201967	33.364021121677105	33.912796054442104	33.40427515395327	35.14199896652228
2013-03	40.33642528161084	51.03929841698625	42.100471052463355	41.44954958303803	42.3010532446371	43.333256758316956
2013-04	32.92582164083814	42.825394806237604	34.223285424400025	27.872551091720208	34.37210048442062	28.84683336150319
2013-05	28.54047842731112	32.569657512900136	47.36473445704284	38.807242484058456	47.60210734884211	40.086472686189346
2013-06	34.89066454684907	38.75267679598047	47.718935259338544	41.935160039921485	48.00961432164847	43.596382745938605
2013-07	32.6098548749934	42.78023799459447	41.637727367151946	35.59660041865827	41.88524666887053	37.105835506275724
2013-08	30.116687059771934	40.29030248437998	44.85774671299654	40.48567602107345	45.034783906537655	41.623070210799845
2013-09	32.58018207860655	44.7685361684428	40.57290732375586	37.19481662825026	40.946825138737644	39.69281990539025
2013-10	38.11820500874596	53.69021945558213	36.51791752751122	30.36206356252561	36.89071449173235	32.6603228664766
2013-11	38.66099408917022	47.62166593083712	35.68832448631283	29.1260406419724	36.110010271617774	31.71877714904451
2013-12	44.41083360844988	54.204853270685575	39.29361558826777	34.87527497124327	39.703787022077925	37.779943039079406
2014-01	42.10594278525326	46.56831868260879	48.6509740863727	43.72965196549553	48.93055772492662	45.331221830435005
2014-02	45.210931373914725	56.346864491496724	42.09868447173275	39.34876162811682	42.75922515855659	43.504071931844905
2014-03	60.68792066464081	65.5715308875744	52.6526485421249	54.41545202294828	53.1151912688792	57.405056919617316
2014-04	74.63779980036777	60.90002440833872	47.88555534135726	57.21291637826617	48.035549459866225	59.18153632397332
2014-05	70.23600698215932	43.19346586010597	63.83288550603319	71.23734839610111	63.946083169009256	72.713963660359
2014-06	55.41333472626496	35.636023494362846	69.57911240209522	74.2769063882215	69.67178297123183	75.50272366305579
2014-07	62.90024070922784	48.540815329815764	56.57031724337224	61.1432231050627	56.47524578347331	61.23124651187291
2014-08	65.8893775172906	45.633508735204316	63.325808877924345	68.16785757903803	63.362966891286604	69.2887275221155
2014-09	65.14653838581823	54.794181335615356	61.31255572609058	68.24731402876844	61.45665159828532	70.48797028457949
2014-10	54.855162684065306	66.85528018258475	57.928707214721626	58.76424258639219	58.21517724996447	61.31778301393983
2014-11	51.005656527030084	61.470932517611814	61.2736342506572	60.83892191926974	61.626095035122006	63.62258831168094
2014-12	70.34308791722927	95.506258403035	59.392805495105996	58.69251121937936	59.705849890123424	61.310620627456466
2015-01	57.36661831274536	59.09242491603041	58.98115246592037	57.809594941787	59.06865996924326	58.628813311060775
2015-02	63.03206050003455	74.60083173683093	49.70807016498888	51.69670276428359	50.0092023047503	54.369985943272596
2015-03	52.941926441482195	76.67400348920891	46.37853285127906	44.273220452681606	46.79546856171538	47.12338370965853
2015-04	50.646288357588716	72.23159484377369	45.59214547175892	42.42197649765989	45.92568276963499	44.755495508804174
2015-05	46.18206201047759	58.802911235927226	49.365743350246035	48.40674712343891	49.69506541907022	50.888414986475595
2015-06	55.068699120044435	75.66484946434306	46.830481357925926	44.81692488158549	47.085626707524135	46.658768121684474
2015-07	54.01172321126462	79.07746983277646	52.64259530875404	49.539716132977446	52.942268257489026	51.547319972018514
2015-08	41.50091195031115	64.05162235548897	50.194220692780064	43.2683050482788	50.369475388096525	44.20287458489629
2015-09	51.983415088739214	66.44437479098484	51.60189408693803	47.315555842327285	51.94181490341508	49.80045956909245
2015-10	42.86852007861461	66.48652380273838	43.62333937851142	38.7756745742287	43.903198053053636	40.66100859681236
2015-11	31.083751059804126	52.26672716599032	33.505138344272225	27.27608170103972	33.51315624477867	27.17734371214236
2015-12	40.467270935402645	56.152104583548606	49.54201282849804	48.879235070220695	49.6720952162211	50.31581350233693
2016-01	40.61707145264037	49.364081759789855	55.39782032879134	49.82163670729844	55.482336529457214	50.239919875907276
2016-02	40.774680068143084	60.43540479556819	40.874241380845774	36.02495247148448	41.09583306763968	37.49930843806898
2016-03	36.348449749582024	70.07093818480607	26.145043316122685	18.02279046078198	26.36880794012187	19.442197541647708
2016-04	40.23499569011579	73.1314586843668	32.00073456170683	25.52485763554059	32.42108089655438	28.1022875108121
2016-05	37.562723087265525	65.744259315102	41.45113580075061	30.233556612828146	41.94075802455994	32.81889349120497
2016-06	42.69897193775802	74.28391187672852	36.45931475268774	21.2993506886432	36.852910918183106	22.811613532452323
2016-07	27.091743102492657	55.482071573591895	37.7922868062593	15.737434974364099	38.007662579417236	15.55488163708075
2016-08	15.911768854958197	48.006009826832106	45.66404337471398	22.573818324758285	46.203976691759856	24.130025447374518
2016-09	25.391081574749144	60.36092628567519	48.556564737371865	30.58299407837458	49.15509561352416	33.53625216519589
2016-10	27.16405993286234	56.86240975959788	50.426035174439576	33.063778655321684	50.9246594982956	35.259753664289796
2016-11	28.748035797888836	50.69662767593358	52.909905145711626	36.01455922388487	53.4368169169108	38.2155882805896
2016-12	20.109989752615515	45.6929128060361	55.020225117005324	36.56633327382829	55.45649592694244	37.869195997275426
2017-01	20.034614270744186	34.89707507418551	65.56187799296399	47.74301503914822	65.95420526725023	48.48988694923829
2017-02	19.914693141584294	35.59468613482395	58.27911833936669	41.87537763215942	58.675959269544954	42.79659695554016
2017-03	29.518749457023088	42.28489271780481	60.513299784362275	46.07950833113551	60.79411809829517	46.472250504204084
2017-04	22.15324047753094	33.549134551203096	63.0032438531949	51.89018817084673	63.21454238193355	52.25034369473091
2017-05	27.08029546464195	34.9053508845843	68.49213788963995	58.35603584972861	68.82163444034947	59.51087185711559
2017-06	23.99959220803288	33.51033569868575	68.72672772781218	56.86232195926419	69.03492317206363	57.803770688972165
2017-07	21.046173059882076	30.723640872036317	74.56554583843469	63.5095512490838	74.83077327061734	64.32683763266985
2017-08	20.002047409721776	31.85790371537967	67.02830612194441	53.412675408427084	67.20527971697092	53.223177515512724
2017-09	20.53753731388738	36.70771100633569	67.33778357459418	54.1722554164249	67.70718871077159	55.473577274773085
2017-10	23.561980727786867	34.75825752567169	68.73424136506227	57.79841662768487	69.07904568556559	59.09253228178827
2017-11	18.22280088493087	31.679365890867864	68.30531963446929	55.43058549897464	68.66110401994318	56.65901678246147
2017-12	20.06050755207663	33.41251900838974	71.44211255857202	62.88359645646113	71.82184272186062	64.8535469065846
2018-01	19.469840100062175	25.880742349117472	74.9821957610927	65.27397936098173	75.23202034002082	66.08282515302353
2018-02	18.89220867748185	30.514907976486736	67.12203633207916	57.72599847979052	67.46368499018465	59.25863368507631
2018-03	11.042921956737091	27.349539807489904	65.16636350290028	56.95608728570396	65.40864190811872	57.78147436764917
2018-04	25.192664553989896	33.74424417037618	67.28477022952907	59.26073035891995	67.54140322155574	60.3716101077664
2018-05	27.317441771499304	32.01924786471062	74.77019955043072	67.48187985626389	75.14042620441984	69.42001032538764
2018-06	20.822796723776662	28.602214056451633	78.34921017126067	71.87946598634903	78.79399274865372	74.4779352555852
2018-07	20.20537442744363	29.460288912634706	75.17663629866156	67.34057567829886	75.5129089887975	69.06350053104173
2018-08	23.12826173509167	34.11240691801958	72.4678760884728	62.82393763522841	72.66335653061614	63.46611385949159
2018-09	21.65333349956054	32.532486752993904	71.89155761658769	65.87095848645625	72.17419410813474	67.53109159325933
2018-10	20.38647598935076	36.7195160560665	65.45188683172917	57.36701539232999	65.7774665338492	58.96153657572115
2018-11	24.297427363527042	34.72396797656032	63.12919270114712	62.92217785281368	63.30442877662211	64.37833876854496
2018-12	24.395375032702365	37.01882920449897	59.863317987927644	62.20841938617202	60.04758684191413	64.48013755213408
2019-01	30.695060077708295	36.1008339801702	61.508867803355855	60.29000790590866	61.62623892560298	61.2253863855545
2019-02	27.614587635885513	35.38227969541322	63.030551056205944	63.251393173918544	63.24512827532209	64.90267717120597
2019-03	26.414141024962415	34.517469018216254	63.02835088513431	62.15380110698997	63.15576614713203	63.35218054844302
2019-04	23.28925616076396	35.75240779880623	65.70197857865645	62.788088153318164	65.93894333002467	64.85437019691678
2019-05	28.63744180813873	32.81209084971556	66.75928940002724	64.1262330194691	66.95455476814429	65.95499458998006
2019-06	34.29370388223344	40.6021967791684	59.50186168592117	56.18598726480712	59.68506733324796	57.72507199508193
2019-07	24.112391279044957	38.87669997726999	55.46782121046237	49.4404766125648	55.532355812183155	50.000392681378514
2019-08	28.683904841623338	36.70841743169975	59.73884494026691	52.81115459606109	59.82234225451815	53.42268172491326
2019-09	26.12408855346222	38.73728663050516	60.25393729319105	55.600776369009154	60.48497614497391	57.40584588874858
2019-10	26.301829811563454	45.30618996938789	52.91730168645317	45.67404968429691	53.12065763099526	46.403400312402
2019-11	24.94328644529271	40.56782497561876	54.06268216326387	45.90683395520063	54.25944564740548	46.61966856946106
2019-12	18.33563059269559	40.18433225189096	53.956424270959566	46.78228295838648	54.134547189570426	48.426665674962955
2020-01	13.957263337832172	34.14374778900201	53.82383023787985	45.09464230292856	53.95731825778126	46.11669122816361
2020-02	12.682885215298965	36.539268499319874	50.86293847006966	44.21700216396578	50.965747386123184	45.21221196340235
2020-03	22.218202877771994	62.42004473009159	48.058062904527695	43.723225774858115	48.281566494180524	45.60940504510446
2020-04	23.73934043808252	59.93461841699656	40.1629967002604	34.98377237753813	40.566418013066546	38.48805910956576
2020-05	17.061041208560628	40.39083096109099	55.50413499585313	47.52834500114254	55.823565498513666	50.23673143723698
