fielddate	poiskInd_ind_corr	poiskInd_ind_pca	poiskInd_corr	poiskInd_pca
2014-05	16.232740632650206	22.06132343864913	10.819853378968828	8.350276124269413
2014-06	14.86648069627372	21.228554793610606	9.700685998201369	7.875443445746396
2014-07	15.778685450556376	21.427154179584228	12.268993389749701	8.883007086907364
2014-08	15.369079735565329	20.794067993565918	10.66903654370413	9.170682077394268
2014-09	15.868666920720754	23.228050886291854	12.643956051927047	10.892938370492338
2014-10	19.04781328897122	24.725588733156606	14.328071790223646	13.770462631051908
2014-11	33.484589628379396	37.94504426544503	33.91961217765413	34.30102215825267
2014-12	100.0	99.99999999999999	100.0	100.0
2015-01	32.65073589854325	40.19733213824608	39.10887738562827	44.62553919835338
2015-02	26.197858601571966	32.85236013642622	29.591126805440336	33.643500633602564
2015-03	25.208562362712886	29.29814296370684	27.289303608781267	29.83653978363092
2015-04	28.980770037407797	33.96671349927251	36.42594140985427	40.93441191582396
2015-05	21.732402775104855	27.48829948430838	22.71139211764642	25.507838167462964
2015-06	26.62923147605874	30.426428572421273	25.738415423982794	25.73174723355707
2015-07	21.741087058104302	26.9974663175128	23.480021981632813	24.019375705946548
2015-08	34.56871451978116	38.02568905949322	41.28726801496945	44.43135189565934
2015-09	23.578295889003332	27.93524210499159	26.462530844229548	29.35731869782076
2015-10	21.99591193214542	26.98297799783372	22.083394627208847	24.270743587391273
2015-11	19.538060876646473	24.982011939211063	16.649731008618534	18.694618356648267
2015-12	26.76129872710401	32.43385622886697	23.492776391036184	24.00229963501576
2016-01	28.446170235047692	31.749031891663694	31.13206110133997	37.96403865423778
2016-02	23.73463337541525	25.14760348212415	21.382717054297874	24.96669145806463
2016-03	22.833937326406858	24.81732218052517	23.116531863935222	26.2833407308783
2016-04	21.041771186122467	24.040745029987832	17.910895059780515	20.744266422463294
2016-05	18.771132177709433	21.69855835154358	15.363756852220499	16.92183555854207
2016-06	27.773620425736286	30.2838397685725	36.897204815318226	34.9269543351422
2016-07	21.27859819138781	24.23449024085522	25.07972726876599	24.10984616303611
2016-08	14.693468617738239	20.661835996729565	14.385829730949217	16.06164758963286
2016-09	13.988517757753964	20.228212053847507	11.760743767101756	12.707984137839057
2016-10	15.543697096092007	19.852211418622243	11.760743767101756	12.707984137839057
2016-11	19.026655001308104	22.30920693140548	13.584846440059982	15.250646384061982
2016-12	19.831241816135993	23.393725741139264	14.928658374601524	15.433045318413711
2017-01	17.23478118154393	20.918763595065144	11.64972799868143	15.012825152763702
2017-02	22.805875976088416	22.907314456728262	14.785050004495206	16.09739691912418
2017-03	21.81980795122953	20.75711662653588	13.670064538155387	14.479361960721164
2017-04	19.98370928695129	21.111670241091932	13.670064538155387	14.479361960721164
2017-05	20.28033061905295	21.211969920166666	13.555063227872992	14.047147425097176
2017-06	22.82291948335371	22.02901930039208	17.10100943912738	16.755333616498163
2017-07	23.763381596704125	22.71937494863214	19.385791599219782	17.413871742084122
2017-08	24.25117498032971	19.300913084109684	17.922005247444915	15.318894045434764
2017-09	21.87973112744328	19.34270406384406	14.738778249608972	13.442791922158507
2017-10	20.988747960437273	18.236167517225653	12.827054586320251	11.287014580725234
2017-11	22.262135282972196	18.759913350247018	13.595185723445221	12.921323100089943
2017-12	22.15733052007598	20.241435128735407	13.822793648437347	12.199576180963644
2018-01	18.903685587191628	15.21400093109754	12.20786903266991	13.53526382424616
2018-02	20.560409079773148	18.215876131425546	14.856349774607205	14.970971165904972
2018-03	20.564494004894915	18.001280533328934	12.699311100417525	12.799723810522122
2018-04	30.794118948994733	27.25128178423139	31.16256651379111	32.843228182089575
2018-05	24.266441765615255	21.852312837713793	18.214320026242714	19.19607446048304
2018-06	21.75104051278418	20.77938905282862	16.230120440478927	15.866657776969712
2018-07	22.598459839587868	20.66255724914456	17.766881441590293	16.01250383481801
2018-08	30.064901106435933	27.027255990733867	30.31931907577986	30.946871869657755
2018-09	24.626669437708802	22.505420741626633	23.068920586754903	25.89462460973974
2018-10	21.77380137556126	20.059054231253146	16.40535422447748	16.29466443921351
2018-11	22.525074790037117	21.16948977177224	16.345121750761322	16.2988723125937
2018-12	22.718473981776846	23.112300585650996	16.749554306041386	17.156011615885557
2019-01	20.613590945938487	18.504085747938714	15.511070447739181	17.323944709820047
2019-02	22.930719570064674	19.401550705158726	14.868270230559293	15.66654000730729
2019-03	24.057441504485414	19.454655105294943	16.302273370147173	16.558018744991838
2019-04	23.5026857434356	19.916872387433564	15.340920989034656	14.933541214305938
2019-05	21.915446955762523	20.165264960187375	13.729493162588282	14.039857657141056
2019-06	23.453018264302244	20.83429565616581	18.13911821872573	17.15575722579389
2019-07	24.27430707131409	19.27996562718561	18.787274938617365	16.87748698286097
2019-08	27.29090688083375	20.867182701477045	22.409079333008364	21.088797182841294
2019-09	28.356230339038667	20.378798846467937	20.15504109816403	18.855085590504952
2019-10	25.79576913022452	19.782718560623625	17.22384080856283	15.830904744722517
2019-11	24.252263551368056	19.5999147951407	14.678390105566738	13.67628661105208
2019-12	25.004056522890444	21.0305994330995	15.628761387742939	14.207586421799448
2020-01	25.146840869333463	16.303354687988936	16.644777750484714	16.95332966323621
2020-02	30.471102526540765	18.483412754340286	19.901292716741423	19.236591086969334
2020-03	66.99134382550996	51.39911611362652	85.8913941512807	98.27231643185486
2020-04	37.02118418752921	29.299458612232478	35.15512269041783	42.65159997115034
2020-05	30.194126164674476	20.34570817935195	22.059247991215873	26.171700265659457
