fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2008-01	61.785045151356904	1017.0	25.415425503209566	86.22560678708882	59.335772409080505	86.1609205115832	55.608201763854986
2008-02	57.070710562495066	1183.0	25.883583800115975	82.3871414491833	42.64860289343774	82.33829209222387	37.676891673968285
2008-03	49.99311630746216	1331.0	31.600286254158767	80.72045966243623	40.61908647384048	80.69478075886651	36.12651532566495
2008-04	54.510589619202634	1443.0	37.10688710845341	78.56665257658781	39.10963328389089	78.57427517833844	35.20089973608498
2008-05	49.63473002333849	1227.0	27.9146515138354	86.26863639039642	55.65456011909049	86.23855693138717	51.63859301493958
2008-06	51.39263206839581	1347.0	31.962315490282876	78.09508389221367	33.287463141562895	78.07224257029233	28.05443057308325
2008-07	65.35863050695625	1441.0	44.20636315931614	81.09985440069804	42.504066258164855	81.06169607154177	37.42031501169546
2008-08	69.78081699681682	1190.0	36.03948537214251	85.37400300504802	53.21798565482007	85.34344972175342	49.55848257532919
2008-09	77.58900472150141	1478.0	68.25884969447011	77.8632240570213	30.408719572602042	77.84860678698233	26.026799128994913
2008-10	100.0	1663.0	100.0	75.63590236224358	21.61072683280742	75.62638943211334	15.908287301016918
2008-11	76.51652370676905	1615.0	78.43451695131814	72.29211748527771	17.001880035671373	72.2569280826191	11.148805982353451
2008-12	78.83274462367332	1788.0	83.88777202513718	70.88775581478966	8.785472470601226	70.89510971604568	2.812174844587291
2009-01	68.51261881631719	1415.0	61.06981393843531	79.8746203818488	37.57140615079221	79.8125048400747	32.18260577356203
2009-02	81.52137060455776	1449.0	72.2404655474066	74.45394098019244	25.094400041333436	74.38969438886014	18.716840081169472
2009-03	70.75287591013159	1702.0	75.73825668738895	67.58747443919852	11.982586064558621	67.51888966281496	5.106710103407073
2009-04	78.0530993002602	1589.0	70.1992303225175	66.92378318326233	19.624783873139513	66.81812225010398	13.561820683194458
2009-05	63.153889606225334	1322.0	48.18181518150026	76.39825673635882	35.91510873267475	76.30583004268061	30.12914703077669
2009-06	77.79066888531187	1451.0	63.243288529396324	72.18957141050383	25.145987692075376	72.07126385926917	18.45600161835464
2009-07	65.39257811744116	1491.0	56.41629880291016	71.0292777168442	27.076823666603204	70.93495574705959	21.585475522451215
2009-08	60.910396509471326	1236.0	40.6537745955083	77.89547427340011	38.73694069492706	77.77805674105925	32.69652584130874
2009-09	65.93265345391552	1336.0	48.2860810251624	74.05714258114004	27.289218271594297	73.96913726871482	21.220318043756283
2009-10	59.39654900793891	1442.0	46.76970263932336	72.95284388402192	29.67356633798751	72.85702763926969	23.940567850504024
2009-11	55.3893744931955	1203.0	35.43299342892047	76.9494991429571	45.694874384422846	76.83670587567167	40.69222669695613
2009-12	40.25791241392181	1430.0	36.94722965532997	70.632112257355	23.6939835887959	70.51924251223885	17.300455087602245
2010-01	40.557233250893745	975.0	19.252184929993703	86.82204946380045	62.6879659998741	86.71791146422326	58.28074215138718
2010-02	45.57478020313826	1025.0	20.687675003978683	81.18080018283706	53.082054114578185	81.09562129045999	48.952344303867825
2010-03	37.74397242291064	1411.0	30.071475184487216	69.80312191503558	22.95227803552987	69.71877333881083	16.738152448345783
2010-04	51.600506296086685	1174.0	29.634840887292366	79.10826925727856	46.791957573262444	78.98914017214464	41.4698744991597
2010-05	58.01585455083872	1066.0	28.245286007212318	83.14153094879242	58.23694974063931	83.05122125355635	54.51193877571009
2010-06	54.93830593096756	1240.0	30.27879638788187	77.82088873911559	43.110430820747865	77.70919021271945	37.80890957310223
2010-07	47.28118134618618	1129.0	23.86513246744702	81.93859689484415	55.379940402049606	81.86957777202397	51.733556446906725
2010-08	39.05677052249329	1199.0	21.009172234012333	74.7872759490628	34.33874237173376	74.66083637208614	28.290389607439998
2010-09	40.94329649968251	1252.0	24.864316686966774	78.6265158670248	43.68767232172001	78.5566533173746	39.11898615060027
2010-10	52.94466760593263	1176.0	26.465724061124153	81.86263830239251	54.56725040606362	81.79788396855919	50.682973642727326
2010-11	37.99570989567803	1253.0	24.471205615163115	75.44129532089627	36.59770106457412	75.34522706516874	31.237155363525503
2010-12	51.697808240416734	1277.0	26.11616210376324	76.59436889746598	40.51177972891545	76.52194401965514	36.02156175602073
2011-01	54.7382316576356	1118.0	23.77578675189455	78.92830730878566	48.07655105050827	78.8196331049103	43.121126067110275
2011-02	47.596509900218024	1160.0	25.167329546957163	76.95672652539135	42.22345277625877	76.88899257698947	37.90765936696475
2011-03	51.834495584903074	1077.0	24.38732571394029	84.17564530379653	62.43650681330835	84.07889471179534	58.5758735609167
2011-04	44.67704512959453	1163.0	25.85000317656301	78.85551085689585	45.16401802175395	78.76288857333154	40.22834673192144
2011-05	51.644902696527154	1015.0	23.2520708021603	87.11023868227913	67.97787429782491	87.04042041696457	64.83498131737902
2011-06	39.04297400948602	1242.0	25.571847892607398	79.28874245130714	43.136282257235905	79.21698170203638	38.16141477692015
2011-07	36.81097761765337	1151.0	20.991725385605836	79.63348991156863	50.2791253470723	79.5313928474259	45.71380380266721
2011-08	33.62308351387371	1166.0	22.781743319240114	79.85043825585304	51.1335799393743	79.74289017781952	46.6811826188878
2011-09	47.84637677366776	1042.0	24.367602645283103	85.18148795508779	62.59659660540897	85.04923539663889	57.96376582197783
2011-10	57.476102965359644	1327.0	38.41791280833939	76.89151694645547	39.51390560983939	76.79104565132315	34.053247771751444
