fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2004-02	42.28295282284732	6164.0	13.922881066358972	63.3951318966022	46.91322151465158	63.85336548398473	48.99776133402324
2004-03	22.454872013372345	2175.0	0.0	60.00566754330337	46.74800080205864	60.47076368364349	48.93331435281158
2004-04	22.74035867377512	12100.0	21.738350941304354	49.499395044584595	31.912558983909683	50.10989460512307	34.46685017987214
2004-05	22.266091760071802	11131.0	19.176806974165824	58.4469159784442	40.18694696531803	58.99900125778849	42.31199835202499
2004-06	35.51002776504677	11854.0	24.992348720394943	56.316675843587234	40.90991755404482	56.96638878735166	43.66834802669456
2004-07	31.94267952180131	11305.0	26.146975939017935	54.75670287627008	36.69719363496827	55.17964375953046	38.12408850426061
2004-08	14.402479229469055	11429.0	18.751275878484496	59.040408970470374	39.80157290054399	59.61840037880215	41.92590897609673
2004-09	16.345818193803627	13106.0	20.95780949448778	38.0626357431919	9.115765344127599	38.60700780516312	8.988698174541033
2004-10	17.908650194733166	12879.0	21.26111156514786	50.571119902641904	30.6780135883551	51.25110965181098	32.817959574136474
2004-11	18.659622363802576	12826.0	22.660445343634375	52.29485576998815	33.73014000476387	53.05870608963738	37.13205597496516
2004-12	26.946589516511004	11797.0	24.27740023913997	53.30099900468823	36.83597954366026	54.01892521135409	40.216310119510915
2005-01	15.959016528513013	4353.0	3.2894631696587613	100.0	95.93179278563149	100.0	96.75663213931881
2005-02	15.694156854783333	6910.0	8.210551504879167	90.08667732520962	82.63853669286345	90.15115315443704	84.0375695718429
2005-03	18.170899480991753	8790.0	11.724690463505468	82.11097516444919	74.61724733575596	82.18704161271594	75.6920443802
2005-04	28.7310321207618	9402.0	14.17313241288917	78.32970255285584	73.79410196257221	78.58128866673995	76.47819331165012
2005-05	37.93130747590746	9216.0	14.458318845488568	78.4452946552722	73.77587756183704	78.59946171701432	75.35240509335078
2005-06	25.899059341985197	7667.0	12.082758467493605	87.51831220184806	85.83992952965937	87.58872728289069	87.06014199174226
2005-07	13.344691802559739	7533.0	8.734260154665902	81.33701226215508	74.63669012630145	81.1885981737603	73.75790638129392
2005-08	13.483747556252244	7590.0	9.296172799426886	85.08166375893487	82.80781160407058	85.03533243632273	83.21606896909945
2005-09	18.96137326917141	8537.0	11.724365753698207	79.81279803896415	76.0419893706667	79.86717947662719	76.82340724748046
2005-10	18.171379735620818	8430.0	11.765481840604153	80.67178882519005	78.59067519367095	80.6731775614662	79.11751087866264
2005-11	18.787614689516616	8648.0	11.667874151070201	77.6090630240633	78.26010914112088	77.63500376450823	79.37271230687836
2005-12	17.575150164972992	7797.0	10.558277423290198	83.60575686500583	86.72072901904339	83.57220394857136	87.46240556299965
2006-01	11.935990497041807	4895.0	3.581056264250426	96.35542009190006	100.0	96.18235264180454	100.0
2006-02	15.410301760235518	5179.0	4.505567740478468	88.21361904381959	96.79106527069771	88.00898215798975	97.08704757123482
2006-03	22.090531801746657	6014.0	7.324714800956605	86.51393064094337	96.02781049210111	86.32471271893756	96.53541057370721
2006-04	27.62509472848964	5832.0	8.228448718948151	87.85440617050449	95.60750914531697	87.70555592961874	96.15747676906736
2006-05	25.166070190860985	6038.0	9.077048398921885	87.94407713152704	96.67691057885119	87.79247699969264	97.36220468214417
2006-06	24.861436855586348	5688.0	8.124709313961029	86.9596595691073	97.8095196533301	86.79459766772057	98.642320139265
2006-07	19.33933651853406	6137.0	7.6730335904140246	83.6396296001436	92.27610069651551	83.4031294486533	92.53815883342658
2006-08	18.02566121325468	5804.0	6.6438779734343445	81.80596005208902	88.67107425539503	81.45893527933077	87.90589925758901
2006-09	24.912159459290866	6043.0	8.251892114354769	83.20523737060724	90.91087066879238	82.96911336209209	91.00774704512946
2006-10	19.720856027192248	6119.0	7.391816618709913	82.19985982082805	91.24593758486732	81.94419427663392	91.37702035612828
2006-11	24.706708893534426	6364.0	8.469557821425273	78.95493454599884	87.98871917955886	78.71439258540336	88.2763222622391
2006-12	24.38251860369755	6641.0	9.603470356522864	79.22449721902372	85.88964115325116	79.00350736102922	86.07253469346158
2007-01	21.46564634176844	6149.0	8.163611697320382	82.56265510109513	85.87784848357785	82.30560966086173	85.60578572335776
2007-02	24.729930222295426	6339.0	9.62593820126126	79.46568604207782	86.53508460438539	79.28782511424835	86.90274465294048
2007-03	26.17267675170604	6915.0	10.897018361652053	80.18812585264378	84.94662975768736	80.01540735807924	85.20943906359707
2007-04	44.15245717337646	7413.0	13.990352118193677	77.0670066227902	84.34040297304911	76.95458116913159	85.299420048257
2007-05	42.59604831901858	7700.0	15.13974364194349	79.4841939226805	85.5433767015481	79.3859359523846	86.32977360803129
2007-06	46.92289417351362	7370.0	17.432412080484706	84.68275193244962	92.09078862529861	84.56094536670943	93.07114681165172
2007-07	36.40602693745732	6881.0	13.220545047846809	84.46961734746807	90.45681203868267	84.21452101589541	90.39440332468085
2007-08	34.327529744117385	7178.0	14.616096461136628	81.73867621713582	86.02082226510232	81.42755066686793	85.31588158968064
2007-09	46.089598143093134	7630.0	17.947754215795204	83.39811862506076	89.43288518415832	83.24307662673237	89.99177622594424
2007-10	44.70910867110388	8236.0	19.748520828017654	79.42595650780619	87.39366291333154	79.22386254299082	87.86448181190909
2007-11	60.50648301580392	8899.0	25.25583640265375	73.98198360571527	81.61645900372861	73.76002677904857	82.02334033694999
2007-12	44.45975251929491	9073.0	23.338120183089266	76.90036540325978	88.49559013556464	76.74043673918008	89.9636741445142
