fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2012-02	81.74565842436908	1343.0	9.89453946196321	27.190411324333304	31.156514367942705	27.197419302147004	30.733288821754044
2012-03	79.8165478702351	2329.0	25.922978870024302	7.867298673058735	10.587864842312037	7.620640130821058	8.642346747859666
2012-04	73.41570733601696	2348.0	25.005408489228746	5.772479151385262	4.141041399856777	5.8520314203400945	4.62441917853263
2012-05	84.92945160237166	2272.0	30.067297680474777	21.036840815536387	20.919054714690393	21.129727869138783	20.719821249463532
2012-06	91.47960722826082	2197.0	36.772174823587434	15.671491900648912	20.09363191677139	15.662302290766343	19.54643706557548
2012-07	86.65451407457331	2452.0	42.44865876750179	0.0	5.904998813249594	0.0	6.224113202402041
2012-08	78.2601811747615	2337.0	30.80049753905883	5.2297072335114185	5.473336307470249	5.166501478874149	3.904922253125532
2012-09	74.1140331573312	2066.0	16.82666217694546	20.2288056988236	15.652294758485116	20.1957925012338	13.713083112199309
2012-10	56.01756428595004	2247.0	15.07651431592042	17.452955308714127	12.002746874887444	17.507045615020196	11.038046134502753
2012-11	63.15103686869773	2204.0	16.78964945234003	20.18442296636048	16.845257462572857	20.221217109447593	15.984886309395723
2012-12	53.9876208735216	2214.0	8.7378662484232	26.56873627284383	17.243996771178818	26.828558937168438	17.7113879630074
2013-01	43.180536441974276	2088.0	6.012776583012882	19.244205434290127	10.92568406032103	19.184368466914375	8.797015699900726
2013-02	40.32013378468946	2152.0	6.863629945097596	10.813942004217992	0.0	10.88335995846286	0.0
2013-03	58.40203582440708	2189.0	22.662102743992588	26.870520717000115	19.511602866375046	27.11867975144271	20.368265030086334
2013-04	42.233987120436666	2298.0	11.336990654291936	14.103120474967653	2.4816759419563996	14.101569155839899	0.26194913498485134
2013-05	41.9661636120667	2014.0	3.0886353964538733	29.940532427033308	17.323871585951117	29.992322911538125	15.888933713880125
2013-06	39.8704957266067	2004.0	5.029332587033587	33.106667110276916	21.827283370194877	33.15119599449415	18.921261624622034
2013-07	38.77249754936495	2040.0	4.089554214929775	29.99026572712034	18.022636729287363	30.067558683348672	16.348656202023175
2013-08	30.96085243509872	2002.0	1.437762354198508	33.11331420594924	25.228254458473277	33.12029090152611	23.645684758198637
2013-09	32.981804203043495	2002.0	0.0	30.3240570191072	23.74357975585444	30.3035977889869	22.56426389286607
2013-10	49.74966377790819	2044.0	7.457073066872107	25.72864701904056	16.720387390601612	25.762332511188987	15.219623786767558
2013-11	60.754258430824876	1995.0	8.269726511651456	31.666917307934575	25.18275699558274	31.80439886741795	24.63846842697615
2013-12	59.20071464163536	1921.0	6.912463472884898	40.939111151666765	37.60413903147479	41.1524421057331	38.50255293036983
2014-01	71.42362985899523	1617.0	10.536936091459529	49.88338788911068	45.78165598444633	49.95407237752213	45.804055987330734
2014-02	76.82978239278349	1561.0	11.847260607421013	49.27961380342036	44.85193347549258	49.4245527991009	44.703235980742065
2014-03	91.90959319592494	1594.0	18.158131833218214	53.920085758652874	62.34973200797222	53.875990008001516	62.36487470854448
2014-04	87.90548019707315	1514.0	13.162113351132342	52.43585911219287	62.469773818271186	52.35181907676814	62.189965657287026
2014-05	86.60529932950368	1262.0	5.207901736166494	68.03358529944886	79.48625020721583	68.04576158108341	80.45197814398446
2014-06	81.67125891832558	1270.0	5.365988521689593	68.55705387001284	80.55650792334526	68.61357196800597	82.3439674270686
2014-07	87.93726681736872	1498.0	20.011234418855356	55.74983835963894	72.53983472422773	55.552717637959	72.34433043618452
2014-08	93.31587557959386	1546.0	16.90840046419831	63.917755336967076	81.05491867326548	63.7317861410475	81.15864545585045
2014-09	100.0	1803.0	25.832564661339	78.08544237739487	88.8228881681891	78.0801125086691	89.66592951456703
2014-10	57.10616295679676	3875.0	55.9756534788415	83.36920914253986	82.23772446014175	83.4276109413205	81.93675081413282
2014-11	58.52648644322163	3420.0	46.932525320940115	87.99915150191298	86.93230213443601	88.03947859844894	86.74190371154354
2014-12	96.28061553950809	3617.0	100.0	89.26165139784352	90.3333805016609	89.2667668624769	90.2580376626302
2015-01	75.8604567371788	3057.0	56.3770342312236	89.66191635021384	89.90704127946798	89.61438838752643	89.38413501748938
2015-02	80.55208686099013	3214.0	59.04984448705675	91.02182450960245	91.18220160407924	91.04552531023799	91.0854172399049
2015-03	61.803801003719286	3348.0	49.11671215934594	92.49631204270943	92.17999600092566	92.5007971783804	91.9158164082615
2015-04	64.39799597578447	3462.0	57.2564113717223	92.0695929339152	91.88752877055279	92.06337145040132	91.54319876335529
2015-05	49.07441109621705	2998.0	34.33599035972938	94.3161052051389	92.87360964394927	94.32079614177002	92.49817719366877
2015-06	54.72021066731965	3295.0	46.00991498222873	92.04449438916872	90.9426605493072	92.00970316551121	90.28161316154122
2015-07	47.402295698664666	3711.0	46.98139917632376	94.02415635257489	92.10904339316939	94.03909027631633	91.80462549406958
2015-08	47.83000521182563	3035.0	44.560802260526245	95.19207596759018	92.82985478477781	95.16178157653147	92.26704158529029
2015-09	53.73788039795927	3346.0	40.938411719030704	98.980010739068	99.19574712267384	98.9619708864376	99.05107907985398
2015-10	47.257614654228306	3676.0	46.255070080442465	96.2677509392116	95.65648783123333	96.24171958985244	95.27591362715356
2015-11	37.071814722097685	3422.0	31.75758343509761	93.76648286805377	93.31235082947859	93.67586771809341	92.49421201665716
2015-12	52.36545719282744	3421.0	42.46165695542436	99.10347081425826	99.41261877470905	99.07733220142104	99.26254577906455
