fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2011-06	18.467339882103786	3380.0	16.444959583257216	69.49843390763273	70.63144299474635	69.26348076824473	68.981409718081
2011-07	17.438575379398532	3117.0	13.274642418414544	68.29277210785712	68.90368237614724	67.90513706240908	66.03803935446045
2011-08	17.58562339926352	3118.0	18.21076903474724	59.90950683057655	60.31087259451827	59.46983198972796	57.26270501259598
2011-09	27.9465398402382	3060.0	25.19678040133592	71.75202459676515	76.03377150072185	71.47003215305922	74.62256871718554
2011-10	33.76780296511477	3165.0	24.716971136251654	66.91062721572517	66.7148307555804	66.66109454308946	65.34963591818517
2011-11	31.82225001025825	3070.0	19.70428183641763	72.92987415079719	80.13370469638784	72.7729480247762	79.94759975159022
2011-12	44.94813579321476	3943.0	21.853554033897975	56.123241977405975	57.78405330588987	56.05263223892696	56.16500846231899
2012-01	26.47887945018638	2714.0	12.935624582317397	83.10976989919794	81.50480315386488	82.92553154935392	79.86481358489814
2012-02	62.29996616969138	3432.0	22.32454779134367	73.8977386416189	75.60077130729321	73.88108101851762	75.61551194093477
2012-03	49.83748434982063	3890.0	20.228396652284932	58.57688878111286	57.74001575472425	58.37293284306075	55.56546820356415
2012-04	26.1401545383758	3387.0	13.515293449442588	61.678984101399244	55.02194355102536	61.5232256344299	52.83715544291085
2012-05	62.486738927785076	3472.0	22.252198277810823	70.43186802842312	70.32229418266394	70.41137818588491	69.80665348386921
2012-06	52.54789916010091	3194.0	26.618096754071676	63.34934104669382	62.8421567427983	63.107191086939956	60.927551288931035
2012-07	27.783930265997277	3280.0	17.164054813180204	61.50375421388337	61.398482102457685	61.20108639802846	59.12048208394692
2012-08	25.94541640970445	3130.0	12.626880651241379	61.44520788911943	52.76943137994836	61.14480117953058	49.15543269838293
2012-09	39.25116757450872	3246.0	18.49896769871882	59.73393877927279	47.90766698108158	59.64038235813414	44.888326378824
2012-10	21.627903114197355	3463.0	14.657057741245705	62.89304734945372	58.39040584242668	62.69917468184447	56.133411045817354
2012-11	29.158721683015038	3111.0	16.87424839705942	54.94300631592587	47.713023770232006	54.67174789012263	44.196015806044244
2012-12	22.516046862823146	3499.0	16.577367142823206	55.207003370739926	50.256488217408105	55.1267983333139	48.24296777600658
2013-01	18.350965999644107	3085.0	11.042251518206692	67.56730223347083	57.90666876399619	67.42032250218438	55.45474002333424
2013-02	20.684262723727965	3379.0	21.826993701575187	67.14413541307955	58.17014737054716	67.0240005336819	55.79123825119113
2013-03	51.439463816266986	4037.0	49.84094853833311	67.62163308541136	61.528089509333405	67.72834401944903	60.55821958599959
2013-04	39.5344548255489	4330.0	39.907645365872845	57.25295031573272	50.28399801147157	57.185785532647486	47.882937545177306
2013-05	32.08314293017757	3695.0	25.308992776673698	63.672448677997224	56.75714558843236	63.477610465061936	53.901738575737525
2013-06	43.94777710382577	4124.0	41.833288525569124	54.44938347485707	48.90110870528434	54.46792293082751	47.229529118835266
2013-07	47.802236031893806	3822.0	40.862348037183224	63.033956833219456	56.304100929721955	62.89939864517838	54.125115104575116
2013-08	47.10270270050134	3623.0	36.72565735522931	70.90787195916727	71.04671292121472	70.71865358312769	69.2176178040816
2013-09	46.43363013799299	4043.0	36.40728015265051	71.98802184078544	70.00631718029037	71.94682432544037	68.78761285012112
2013-10	50.41660967787953	4503.0	45.09628443988682	64.75097931011102	59.29597759568291	64.68468289338539	57.28344403879841
2013-11	60.538590183591744	4216.0	44.51758192361371	62.03999565072017	59.934200361734995	62.02103711615144	58.45359314406453
2013-12	56.910512031766444	3790.0	38.05421846477389	70.89875458327393	73.60492968449431	70.78367263676985	72.22950606964545
