fielddate	newsInd_krizis_share	total_cnt	newsInd_krizis_corr	newsInd_krizis_neg	newsInd_krizis_neg_len	newsInd_krizis_diff	newsInd_krizis_diff_len
2018-11	22.683440353264427	3039.0	43.88633172878692	32.79626213110362	25.540483049499677	33.04167109210957	29.6184801366185
2018-12	22.241350239685634	3067.0	44.0757762527477	32.5723217120577	26.241992182972165	32.79648995233088	30.15556658236127
2019-01	41.06869236048106	2363.0	39.95187349597596	47.77123243706651	41.09237559487531	47.93076059859701	44.16414207794184
2019-02	24.790733554019162	2817.0	39.76577227712305	45.20758190978114	33.52777967962027	45.55135577283627	37.40458973324283
2019-03	26.345810112866044	2767.0	40.8142738235078	48.031660331490514	39.596332885582555	48.20570578347064	42.62254080984091
2019-04	19.294708171830493	2975.0	41.87911321816815	48.48361701150611	38.72950227112677	48.9019432090545	43.4763831363197
2019-05	26.022838039072703	2694.0	39.388358470594646	51.516494242293895	40.722884849840476	51.74661368935307	43.75245187810335
2019-06	21.378167843868	3233.0	44.961813321365526	41.91898962166626	31.3341996303455	42.29298076412729	35.8305850169832
2019-07	29.951154094919104	2822.0	45.59073507125151	44.922109284591784	35.87597961932848	45.15791564245606	39.51620038199605
2019-08	37.97662756174703	2330.0	41.87326530654154	54.406118461255794	46.57023905765569	54.59207113266209	49.62672830986798
2019-09	18.55519003942793	3181.0	44.40197180595474	36.718012403799364	31.782209215733626	37.056400890232624	36.562269171159386
2019-10	26.653784987731584	3161.0	46.27791919858956	40.93697566804363	35.01217004710231	41.383697596972084	40.41740670443994
2019-11	29.129119352051433	2781.0	41.091479394560196	47.3838129884278	42.1229585418009	47.72117876912234	46.71649720440722
2019-12	27.623413406127117	2838.0	42.481837149059	45.001588950810536	40.969595037165256	45.32912676032124	45.68807073851878
2020-01	15.280113971543662	2418.0	32.995923864127896	53.31079631081381	49.83682978720937	53.58020713420896	53.933284689356
2020-02	19.667127188970362	2630.0	39.68501196654755	41.45402747053565	31.621816786175263	41.6667391033994	34.770121056795986
2020-03	53.40859776104964	3742.0	83.8044079964651	37.626151490285416	25.21986235268029	37.88472199964547	28.67832031430313
2020-04	71.23230075173257	3724.0	82.69889085588034	33.6930092146693	25.289921196235692	33.95653127854542	29.775907416060875
2020-05	55.28615931142418	2712.0	54.03133755504428	46.053270423252094	43.72183627597409	46.19843597621047	46.89904248250643
